,sentence,Mot,Label
45129,3028,myocardial,B-Condition
45130,3028,infarction,I-Condition
45131,3028,within,O
45132,3028,6,O
45133,3028,months,O
45134,3028,prior,O
45135,3028,to,O
45136,3028,study,O
45137,3028,entry,O
45138,3029,History,B-Observation
45139,3029,of,O
45140,3029,significant,O
45141,3029,neurologic,B-Condition
45142,3029,or,I-Condition
45143,3029,psychiatric,I-Condition
45144,3029,disorders,I-Condition
45145,3029,including,O
45146,3029,dementia,B-Condition
45147,3029,or,O
45148,3029,seizures,B-Condition
45149,3030,Active,O
45150,3030,uncontrolled,O
45151,3030,infection,B-Condition
45152,3031,Other,O
45153,3031,serious,B-Condition
45154,3031,underlying,I-Condition
45155,3031,medical,I-Condition
45156,3031,conditions,I-Condition
45157,3031,which,O
45158,3031,could,O
45159,3031,impair,O
45160,3031,the,O
45161,3031,ability,B-Observation
45162,3031,of,I-Observation
45163,3031,the,I-Observation
45164,3031,patient,I-Observation
45165,3031,to,I-Observation
45166,3031,participate,I-Observation
45167,3031,in,O
45168,3031,the,O
45169,3031,study,O
45170,3032,Concomitant,O
45171,3032,administration,O
45172,3032,of,O
45173,3032,any,O
45174,3032,other,O
45175,3032,experimental,B-Drug
45176,3032,drug,I-Drug
45177,3032,under,O
45178,3032,investigation,O
45179,3032,",",O
45180,3032,or,O
45181,3032,concomitant,O
45182,3032,chemotherapy,B-Procedure
45183,3032,",",O
45184,3032,hormonal,B-Procedure
45185,3032,therapy,I-Procedure
45186,3032,",",O
45187,3032,or,O
45188,3032,immunotherapy,B-Procedure
45189,3033,concomitant,O
45190,3033,drug,B-Drug
45191,3033,medication,B-Drug
45192,3033,;,O
45193,3033,The,O
45194,3033,following,O
45195,3033,drugs,O
45196,3033,cause,O
45197,3033,drug,O
45198,3033,interaction,O
45199,3033,with,O
45200,3033,S-1,O
45201,3033,.,O
45202,3034,i.,O
45203,3034,Warfarin,B-Drug
45204,3034,",",O
45205,3034,phenprocoumon,B-Drug
45206,3034,:,O
45207,3034,increase,O
45208,3034,bleeding,O
45209,3034,tendency,O
45210,3034,ii,O
45211,3034,.,O
45212,3034,Increase,O
45213,3034,blood,O
45214,3034,concentration,O
45215,3034,of,O
45216,3034,phenytoin,O
45217,3034,iii,O
45218,3034,.,O
45219,3034,sorivudine,B-Drug
45220,3034,:,O
45221,3034,inhibit,O
45222,3034,DPD,O
45223,3034,-,O
45224,3034,>,O
45225,3034,increase,O
45226,3034,toxicity,O
45227,3034,according,O
45228,3034,to,O
45229,3034,fluoropyrimidine,B-Drug
45230,3034,iv,O
45231,3034,.,O
45232,3034,allopurinol,B-Drug
45233,3034,:,O
45234,3034,decrease,O
45235,3034,activity,O
45236,3034,of,O
45237,3034,S-1,O
45238,3035,Pathologically,O
45239,3035,proven,O
45240,3035,unresectable,O
45241,3035,adenocarcinoma,B-Condition
45242,3035,of,I-Condition
45243,3035,stomach,I-Condition
45244,3036,With,O
45245,3036,uni,O
45246,3036,-,O
45247,3036,dimensionally,O
45248,3036,measurable,O
45249,3036,disease,B-Condition
45250,3036,(,O
45251,3036,at,O
45252,3036,least,O
45253,3036,longest,O
45254,3036,diameter,O
45255,3036,2,O
45256,3036,cm,O
45257,3036,on,O
45258,3036,conventional,B-Procedure
45259,3036,CT,I-Procedure
45260,3036,scan,I-Procedure
45261,3036,",",O
45262,3036,x,B-Procedure
45263,3036,-,I-Procedure
45264,3036,ray,I-Procedure
45265,3036,or,O
45266,3036,physical,B-Procedure
45267,3036,examination,I-Procedure
45268,3036,",",O
45269,3036,or,O
45270,3036,1,O
45271,3036,cm,O
45272,3036,on,O
45273,3036,spiral,B-Procedure
45274,3036,CT,I-Procedure
45275,3036,scan,I-Procedure
45276,3036,),O
45277,3037,Age,B-Person
45278,3037,18,O
45279,3037,to,O
45280,3037,70,O
45281,3037,years,O
45282,3037,old,O
45283,3038,Estimated,O
45284,3038,life,O
45285,3038,expectancy,O
45286,3038,of,O
45287,3038,more,O
45288,3038,than,O
45289,3038,3,O
45290,3038,months,O
45291,3039,ECOG,O
45292,3039,performance,O
45293,3039,status,O
45294,3039,of,O
45295,3039,2,O
45296,3039,or,O
45297,3039,lower,O
45298,3040,Adequate,O
45299,3040,bone,O
45300,3040,marrow,O
45301,3040,function(absolute,O
45302,3040,neutrophil,O
45303,3040,count,O
45304,3040,[,O
45305,3040,ANC,O
45306,3040,],O
45307,3040,"≥1,500/µL",O
45308,3040,",",O
45309,3040,hemoglobin,O
45310,3040,≥9.0,O
45311,3040,g,O
45312,3040,/,O
45313,3040,dL,O
45314,3040,",",O
45315,3040,and,O
45316,3040,platelets,O
45317,3040,"≥100,000/µL",O
45318,3040,),O
45319,3041,Adequate,O
45320,3041,kidney,O
45321,3041,function,O
45322,3041,(,O
45323,3041,serum,O
45324,3041,creatinine,O
45325,3041,<,O
45326,3041,1.5,O
45327,3041,mg,O
45328,3041,/,O
45329,3041,dL,O
45330,3041,),O
45331,3042,Adequate,O
45332,3042,liver,O
45333,3042,function,O
45334,3042,(,O
45335,3042,serum,O
45336,3042,total,O
45337,3042,bilirubin,O
45338,3042,<,O
45339,3042,2,O
45340,3042,times,O
45341,3042,the,O
45342,3042,upper,O
45343,3042,normal,O
45344,3042,limit,O
45345,3042,(,O
45346,3042,UNL,O
45347,3042,),O
45348,3042,;,O
45349,3042,serum,O
45350,3042,transaminases,O
45351,3042,levels,O
45352,3042,<3,O
45353,3042,times,O
45354,3042,[,O
45355,3042,<,O
45356,3042,5,O
45357,3042,times,O
45358,3042,for,O
45359,3042,patients,O
45360,3042,with,O
45361,3042,liver,B-Condition
45362,3042,metastasis,I-Condition
45363,3042,],O
45364,3042,UNL,O
45365,3042,),O
45366,3043,No,O
45367,3043,prior,O
45368,3043,chemotherapy,B-Procedure
45369,3043,but,O
45370,3043,prior,O
45371,3043,adjuvant,B-Procedure
45372,3043,chemotherapy,I-Procedure
45373,3043,finished,O
45374,3043,at,O
45375,3043,least,O
45376,3043,6,O
45377,3043,months,O
45378,3043,before,O
45379,3043,enrollment,O
45380,3043,was,O
45381,3043,allowed,O
45382,3043,.,O
45383,3043,(,O
45384,3043,but,O
45385,3043,",",O
45386,3043,prior,O
45387,3043,adjuvant,B-Procedure
45388,3043,chemotherapy,I-Procedure
45389,3043,with,O
45390,3043,capecitabine,B-Drug
45391,3043,or,O
45392,3043,S-1,B-Drug
45393,3043,or,O
45394,3043,camptothecin,B-Drug
45395,3043,analogues,I-Drug
45396,3043,was,O
45397,3043,excluded,O
45398,3043,),O
45399,3044,No,O
45400,3044,prior,O
45401,3044,radiation,B-Procedure
45402,3044,therapy,I-Procedure
45403,3044,for,O
45404,3044,at,O
45405,3044,least,O
45406,3044,4,O
45407,3044,weeks,O
45408,3044,before,O
45409,3044,enrollment,O
45410,3044,in,O
45411,3044,the,O
45412,3044,study,O
45413,3045,PRA,O
45414,3045,>,O
45415,3045,50,O
45416,3045,%,O
45417,3046,DSA,O
45418,3046,>,O
45419,3046,1500,O
45420,3046,MFI,O
45421,3047,Retransplantation,B-Condition
45422,3048,Patients,O
45423,3048,who,O
45424,3048,are,O
45425,3048,planning,B-Mood
45426,3048,to,I-Mood
45427,3048,receive,O
45428,3048,mycophenolate,B-Drug
45429,3048,instead,O
45430,3048,of,O
45431,3048,everolimus,B-Drug
45432,3049,Patients,O
45433,3049,who,O
45434,3049,have,O
45435,3049,planning,B-Mood
45436,3049,for,I-Mood
45437,3049,follow,B-Procedure
45438,3049,-,I-Procedure
45439,3049,up,I-Procedure
45440,3049,in,O
45441,3049,another,O
45442,3049,center,O
45443,3050,Primary,O
45444,3050,kidney,B-Procedure
45445,3050,transplant,I-Procedure
45446,3050,recipients,O
45447,3050,",",O
45448,3050,adults,B-Person
45449,3051,using,O
45450,3051,daily,O
45451,3051,medication,B-Drug
45452,3051,for,O
45453,3051,chronic,B-Condition
45454,3051,condition,I-Condition
45455,3052,acute,O
45456,3052,narrow,B-Condition
45457,3052,angle,I-Condition
45458,3052,glaucoma,I-Condition
45459,3053,previous,O
45460,3053,adverse,B-Condition
45461,3053,experience,I-Condition
45462,3053,with,O
45463,3053,study,B-Drug
45464,3053,drugs,I-Drug
45465,3054,experiences,O
45466,3054,motion,B-Condition
45467,3054,sickness,I-Condition
45468,3054,in,O
45469,3054,response,O
45470,3054,to,O
45471,3054,driving,O
45472,3054,simulator,O
45473,3055,BMI,O
45474,3055,>,O
45475,3055,30,O
45476,3056,women,B-Person
45477,3056,who,O
45478,3056,are,O
45479,3056,pregnant,B-Condition
45480,3056,",",O
45481,3056,lactating,B-Condition
45482,3056,",",O
45483,3056,or,O
45484,3056,planning,B-Mood
45485,3056,on,I-Mood
45486,3056,becoming,I-Mood
45487,3056,pregnant,B-Condition
45488,3057,regular,O
45489,3057,use,B-Observation
45490,3057,of,I-Observation
45491,3057,tobacco,I-Observation
45492,3057,products,I-Observation
45493,3058,current,O
45494,3058,substance,B-Condition
45495,3058,use,I-Condition
45496,3058,disorder,I-Condition
45497,3059,clinically,O
45498,3059,significant,O
45499,3059,ECG,B-Procedure
45500,3060,current,O
45501,3060,ongoing,O
45502,3060,psychiatric,B-Condition
45503,3060,disorder,I-Condition
45504,3061,valid,B-Observation
45505,3061,driver,I-Observation
45506,3061,'s,I-Observation
45507,3061,license,I-Observation
45508,3062,english,B-Observation
45509,3062,-,I-Observation
45510,3062,speaking,I-Observation
45511,3062,and,O
45512,3062,literate,B-Observation
45513,3063,Pregnant,B-Condition
45514,3063,or,O
45515,3063,lactating,B-Condition
45516,3063,women,B-Person
45517,3064,Women,B-Person
45518,3064,with,O
45519,3064,breast,O
45520,3064,implants,O
45521,3064,on,O
45522,3064,the,O
45523,3064,same,O
45524,3064,side,O
45525,3064,as,O
45526,3064,the,O
45527,3064,lesion,O
45528,3065,Women,B-Person
45529,3065,that,O
45530,3065,underwent,O
45531,3065,local,B-Procedure
45532,3065,radiation,I-Procedure
45533,3065,or,O
45534,3065,chemotherapy,B-Procedure
45535,3065,within,O
45536,3065,the,O
45537,3065,last,O
45538,3065,12,O
45539,3065,months,O
45540,3066,Women,B-Person
45541,3066,with,O
45542,3066,history,O
45543,3066,of,O
45544,3066,breast,B-Condition
45545,3066,cancer,I-Condition
45546,3066,or,O
45547,3066,breast,B-Condition
45548,3066,surgery,I-Condition
45549,3066,in,O
45550,3066,the,O
45551,3066,same,O
45552,3066,quadrant,O
45553,3067,Lesions,B-Condition
45554,3067,in,O
45555,3067,or,O
45556,3067,close,O
45557,3067,to,O
45558,3067,scar,O
45559,3067,tissue,O
45560,3067,(,O
45561,3067,<,O
45562,3067,1,O
45563,3067,cm,O
45564,3067,),O
45565,3068,Skin,B-Condition
45566,3068,lesions,I-Condition
45567,3068,or,O
45568,3068,lesions,B-Condition
45569,3068,that,O
45570,3068,have,O
45571,3068,been,O
45572,3068,biopsied,B-Procedure
45573,3068,previously,O
45574,3069,Lesion,B-Condition
45575,3069,larger,O
45576,3069,than,O
45577,3069,4,O
45578,3069,cm,O
45579,3069,in,O
45580,3069,the,O
45581,3069,longest,O
45582,3069,dimension,O
45583,3070,No,O
45584,3070,lesion,B-Condition
45585,3070,should,O
45586,3070,be,O
45587,3070,included,O
45588,3070,when,O
45589,3070,more,O
45590,3070,than,O
45591,3070,50,O
45592,3070,%,O
45593,3070,of,O
45594,3070,the,O
45595,3070,lesion,O
45596,3070,is,O
45597,3070,further,O
45598,3070,down,O
45599,3070,than,O
45600,3070,4,O
45601,3070,cm,O
45602,3070,beneath,O
45603,3070,the,O
45604,3070,skin,O
45605,3070,level,O
45606,3070,.,O
45607,3071,Female,B-Person
45608,3072,Age,B-Person
45609,3072,≥18,O
45610,3072,years,O
45611,3073,Patients,O
45612,3073,with,O
45613,3073,a,O
45614,3073,lesion,B-Condition
45615,3073,>,O
45616,3073,0.5,O
45617,3073,cm,O
45618,3073,in,O
45619,3073,largest,O
45620,3073,diameter,O
45621,3073,size,O
45622,3073,",",O
45623,3073,initially,O
45624,3073,scored,O
45625,3073,BI,O
45626,3073,-,O
45627,3073,RADS,O
45628,3073,®,O
45629,3073,3,O
45630,3073,",",O
45631,3073,4a,O
45632,3073,",",O
45633,3073,4b,O
45634,3073,or,O
45635,3073,4c,O
45636,3073,in,O
45637,3073,B,B-Procedure
45638,3073,-,I-Procedure
45639,3073,mode,I-Procedure
45640,3073,ultrasound,I-Procedure
45641,3074,Informed,O
45642,3074,consent,O
45643,3074,about,O
45644,3074,histological,B-Procedure
45645,3074,examination,I-Procedure
45646,3074,(,O
45647,3074,core,B-Procedure
45648,3074,cut,I-Procedure
45649,3074,biopsy,I-Procedure
45650,3074,(,I-Procedure
45651,3074,CCB,I-Procedure
45652,3074,),I-Procedure
45653,3074,",",O
45654,3074,vacuum,B-Procedure
45655,3074,-,I-Procedure
45656,3074,assisted,I-Procedure
45657,3074,biopsy,I-Procedure
45658,3074,(,I-Procedure
45659,3074,VAB,I-Procedure
45660,3074,),I-Procedure
45661,3074,",",O
45662,3074,fine,B-Procedure
45663,3074,needle,I-Procedure
45664,3074,aspiration,I-Procedure
45665,3074,(,I-Procedure
45666,3074,FNA,I-Procedure
45667,3074,),I-Procedure
45668,3074,or,O
45669,3074,surgery,B-Procedure
45670,3074,),O
45671,3074,has,O
45672,3074,already,O
45673,3074,been,O
45674,3074,given,O
45675,3074,in,O
45676,3074,the,O
45677,3074,course,O
45678,3074,of,O
45679,3074,clinical,O
45680,3074,routine,O
45681,3075,Signed,O
45682,3075,informed,O
45683,3075,consent,O
45684,3075,of,O
45685,3075,study,O
45686,3075,participation,O
45687,3076,1,O
45688,3076,.,O
45689,3076,Deny,O
45690,3076,to,O
45691,3076,sign,O
45692,3076,the,O
45693,3076,informed,O
45694,3076,consent,O
45695,3076,;,O
45696,3077,2,O
45697,3077,.,O
45698,3077,type,B-Condition
45699,3077,1,I-Condition
45700,3077,diabetes,I-Condition
45701,3077,;,O
45702,3078,3,O
45703,3078,.,O
45704,3078,Family,B-Observation
45705,3078,history,I-Observation
45706,3078,of,O
45707,3078,hypertriglyceridemia,B-Condition
45708,3078,or,O
45709,3078,fasting,O
45710,3078,triglyceride>4.56,O
45711,3078,mmol,O
45712,3078,/,O
45713,3078,L,O
45714,3078,;,O
45715,3079,4,O
45716,3079,.,O
45717,3079,Have,O
45718,3079,severe,O
45719,3079,liver,B-Condition
45720,3079,disease,I-Condition
45721,3079,",",O
45722,3079,kidney,B-Condition
45723,3079,disease,I-Condition
45724,3079,or,O
45725,3079,cancer,B-Condition
45726,3079,;,O
45727,3080,5,O
45728,3080,.,O
45729,3080,Participating,O
45730,3080,in,O
45731,3080,the,O
45732,3080,other,O
45733,3080,clinical,O
45734,3080,trial,O
45735,3080,within,O
45736,3080,30,O
45737,3080,days,O
45738,3080,;,O
45739,3081,6,O
45740,3081,.,O
45741,3081,Other,B-Condition
45742,3081,diseases,I-Condition
45743,3081,or,I-Condition
45744,3081,conditions,I-Condition
45745,3081,",",O
45746,3081,for,O
45747,3081,which,O
45748,3081,the,O
45749,3081,doctor,O
45750,3081,of,O
45751,3081,the,O
45752,3081,patients,O
45753,3081,do,O
45754,3081,not,O
45755,3081,agree,O
45756,3081,his,O
45757,3081,or,O
45758,3081,her,O
45759,3081,participating,O
45760,3081,.,O
45761,3082,1,O
45762,3082,.,O
45763,3082,Fasting,O
45764,3082,glucose,O
45765,3082,>,O
45766,3082,7.0,O
45767,3082,or,O
45768,3082,have,O
45769,3082,diabetes,B-Drug
45770,3082,medication,I-Drug
45771,3082,;,O
45772,3083,2,O
45773,3083,.,O
45774,3083,Male,B-Person
45775,3083,",",O
45776,3083,35,B-Person
45777,3083,-,I-Person
45778,3083,80,I-Person
45779,3083,years,I-Person
45780,3083,;,O
45781,3083,female,B-Person
45782,3083,",",O
45783,3083,postmenopausal,B-Condition
45784,3083,to,B-Person
45785,3083,80,I-Person
45786,3083,years,I-Person
45787,3083,;,O
45788,3084,3,O
45789,3084,.,O
45790,3084,Agree,O
45791,3084,to,O
45792,3084,participant,O
45793,3084,in,O
45794,3084,the,O
45795,3084,trial,O
45796,3084,.,O
45797,3085,Hemoglobin,O
45798,3085,concentration,O
45799,3085,under,O
45800,3085,6.5,O
45801,3085,mmol,O
45802,3085,/,O
45803,3085,l,O
45804,3085,screening,O
45805,3086,HBA1c,O
45806,3086,more,O
45807,3086,than,O
45808,3086,108,O
45809,3086,mmol,O
45810,3086,/,O
45811,3086,l,O
45812,3087,Non,B-Condition
45813,3087,-,I-Condition
45814,3087,compliant,I-Condition
45815,3087,with,O
45816,3087,blood,B-Procedure
45817,3087,-,I-Procedure
45818,3087,letting,I-Procedure
45819,3088,Clinically,O
45820,3088,infected,B-Condition
45821,3088,ulcer,I-Condition
45822,3089,Patient,O
45823,3089,planned,B-Observation
45824,3089,for,O
45825,3089,or,O
45826,3089,has,B-Observation
45827,3089,had,I-Observation
45828,3089,a,O
45829,3089,revascularization,B-Procedure
45830,3089,procedure,I-Procedure
45831,3089,in,O
45832,3089,the,O
45833,3089,affected,O
45834,3089,leg,O
45835,3089,within,O
45836,3089,the,O
45837,3089,last,O
45838,3089,8,O
45839,3089,weeks,O
45840,3090,The,O
45841,3090,ulcer,B-Condition
45842,3090,have,O
45843,3090,been,O
45844,3090,treated,B-Procedure
45845,3090,with,O
45846,3090,growth,B-Drug
45847,3090,factors,I-Drug
45848,3090,in,O
45849,3090,the,O
45850,3090,last,O
45851,3090,8,O
45852,3090,weeks,O
45853,3091,History,B-Observation
45854,3091,of,O
45855,3091,deep,B-Condition
45856,3091,venous,I-Condition
45857,3091,insufficiency,I-Condition
45858,3091,",",O
45859,3091,chronic,B-Condition
45860,3091,venous,I-Condition
45861,3091,leg,I-Condition
45862,3091,ulcer,I-Condition
45863,3091,or,O
45864,3091,stasis,B-Condition
45865,3091,dermatitis,I-Condition
45866,3092,Breast,B-Condition
45867,3092,-,I-Condition
45868,3092,feeding,I-Condition
45869,3092,women,B-Person
45870,3092,or,O
45871,3092,fertile,B-Condition
45872,3092,women,B-Person
45873,3092,not,O
45874,3092,agreeing,B-Observation
45875,3092,to,I-Observation
45876,3092,use,I-Observation
45877,3092,an,I-Observation
45878,3092,effective,I-Observation
45879,3092,method,I-Observation
45880,3092,of,I-Observation
45881,3092,contraception,I-Observation
45882,3093,Participation,O
45883,3093,in,O
45884,3093,another,O
45885,3093,clinical,O
45886,3093,ulcer,O
45887,3093,-,O
45888,3093,healing,O
45889,3093,study,O
45890,3093,within,O
45891,3093,the,O
45892,3093,last,O
45893,3093,4,O
45894,3093,weeks,O
45895,3094,Patient,O
45896,3094,has,O
45897,3094,previously,O
45898,3094,been,O
45899,3094,randomized,O
45900,3094,in,O
45901,3094,this,O
45902,3094,study,O
45903,3095,Judgement,O
45904,3095,by,O
45905,3095,the,O
45906,3095,investigator,O
45907,3095,that,O
45908,3095,the,O
45909,3095,patient,O
45910,3095,is,O
45911,3095,not,O
45912,3095,able,O
45913,3095,to,O
45914,3095,participate,O
45915,3095,in,O
45916,3095,the,O
45917,3095,study,O
45918,3096,Diabetes,B-Condition
45919,3096,mellitus,I-Condition
45920,3097,Foot,B-Condition
45921,3097,ulcer,I-Condition
45922,3097,at,O
45923,3097,the,O
45924,3097,malleoli,O
45925,3097,area,O
45926,3097,between,O
45927,3097,"0,25",O
45928,3097,cm²,O
45929,3097,and,O
45930,3097,"5,0",O
45931,3097,cm²,O
45932,3098,Foot,B-Condition
45933,3098,ulcer,I-Condition
45934,3098,duration,O
45935,3098,more,O
45936,3098,than,O
45937,3098,6,O
45938,3098,weeks,O
45939,3099,Ankle,O
45940,3099,-,O
45941,3099,brachial,O
45942,3099,index,O
45943,3099,above,O
45944,3099,"0,40",O
45945,3099,or,O
45946,3099,presence,O
45947,3099,of,O
45948,3099,palpable,B-Condition
45949,3099,pulses,I-Condition
45950,3099,in,O
45951,3099,arteria,O
45952,3099,dorsalis,O
45953,3099,pedes,O
45954,3099,and/or,O
45955,3099,arteria,O
45956,3099,tibialis,O
45957,3099,posterior,O
45958,3100,informed,O
45959,3100,consent,O
45960,3101,Tuberculosis,B-Condition
45961,3101,resistant,O
45962,3101,to,O
45963,3101,any,O
45964,3101,of,O
45965,3101,the,O
45966,3101,study,B-Drug
45967,3101,drugs,I-Drug
45968,3101,(,O
45969,3101,isoniazid,B-Drug
45970,3101,",",O
45971,3101,rifampin,B-Drug
45972,3101,",",O
45973,3101,EMB,B-Drug
45974,3101,",",O
45975,3101,PZA,B-Drug
45976,3101,",",O
45977,3101,CFZ,B-Drug
45978,3101,",",O
45979,3101,Pto,B-Drug
45980,3101,),O
45981,3102,Unable,B-Observation
45982,3102,to,I-Observation
45983,3102,take,I-Observation
45984,3102,oral,I-Observation
45985,3102,medications,I-Observation
45986,3102,.,O
45987,3103,History,B-Observation
45988,3103,of,O
45989,3103,allergy,B-Condition
45990,3103,or,O
45991,3103,intolerance,B-Condition
45992,3103,to,O
45993,3103,any,O
45994,3103,of,O
45995,3103,the,O
45996,3103,study,B-Drug
45997,3103,drugs,I-Drug
45998,3104,Serum,O
45999,3104,aminotransferase,O
46000,3104,(,O
46001,3104,AST,O
46002,3104,or,O
46003,3104,ALT,O
46004,3104,),O
46005,3104,3x,O
46006,3104,upper,O
46007,3104,limit,O
46008,3104,of,O
46009,3104,normal,O
46010,3104,or,O
46011,3104,higher,O
46012,3105,Pregnant,B-Condition
46013,3105,or,O
46014,3105,nursing,B-Observation
46015,3105,females,B-Person
46016,3105,",",O
46017,3105,or,O
46018,3105,plan,B-Mood
46019,3105,to,I-Mood
46020,3105,become,B-Observation
46021,3105,pregnant,I-Observation
46022,3105,or,O
46023,3105,nurse,B-Observation
46024,3105,during,O
46025,3105,the,O
46026,3105,study,O
46027,3105,period,O
46028,3106,Males,B-Person
46029,3106,planning,B-Mood
46030,3106,to,I-Mood
46031,3106,conceive,B-Observation
46032,3106,a,I-Observation
46033,3106,child,I-Observation
46034,3106,during,O
46035,3106,the,O
46036,3106,study,O
46037,3106,or,O
46038,3106,within,O
46039,3106,6,O
46040,3106,months,O
46041,3106,of,O
46042,3106,cessation,O
46043,3106,of,O
46044,3106,treatment,O
46045,3106,.,O
46046,3107,Any,O
46047,3107,treatment,B-Procedure
46048,3107,directed,O
46049,3107,against,O
46050,3107,active,O
46051,3107,tuberculosis,B-Condition
46052,3107,within,O
46053,3107,6,O
46054,3107,months,O
46055,3107,preceding,O
46056,3107,initiation,O
46057,3107,of,O
46058,3107,study,O
